epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
85,9072.16,0.78539,1.10322,1.23338,0.86788,0.71136,0.79484,0.59482,0.98098,1.00827,1.53172,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,9177.42,0.77901,1.10074,1.23197,0.875,0.70746,0.79351,0.59424,0.983,1.01061,1.53672,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,9283.79,0.77017,1.09087,1.22456,0.86794,0.70893,0.79224,0.5951,0.979,1.00491,1.53485,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9397.68,0.76786,1.0855,1.22315,0.86575,0.71284,0.79304,0.5945,0.97975,1.00402,1.5373,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,9524.43,0.76347,1.0685,1.21923,0.86697,0.71404,0.79486,0.59525,0.97864,1.00426,1.53909,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9657.2,0.76092,1.06734,1.21473,0.85658,0.71947,0.79541,0.59714,0.97569,1.00179,1.53664,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9801.47,0.60848,0.59005,1.14736,0.86764,0.71404,0.79647,0.59948,0.97027,0.99708,1.52982,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9925.89,0.58914,0.56015,1.13425,0.86235,0.71303,0.79484,0.5984,0.96778,0.99656,1.52764,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,10042.9,0.57776,0.54614,1.12722,0.84929,0.7151,0.79173,0.59694,0.96787,0.99953,1.53052,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,10165.2,0.56433,0.53285,1.11688,0.85131,0.71737,0.79265,0.59709,0.96797,1.00106,1.53406,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,10294.9,0.55545,0.51916,1.10809,0.85584,0.71308,0.79073,0.59744,0.9673,1.00096,1.53848,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,10424.9,0.55036,0.51343,1.10359,0.8601,0.71006,0.78931,0.59644,0.96747,1.00362,1.54256,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,10547.5,0.54342,0.5066,1.10062,0.86159,0.70871,0.78791,0.5969,0.9673,1.00296,1.54543,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,10665.8,0.53626,0.49966,1.09304,0.86036,0.70818,0.78723,0.59685,0.96725,1.00375,1.54869,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,10788.1,0.52912,0.48888,1.08829,0.86082,0.70737,0.78665,0.5958,0.96814,1.00602,1.5522,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,10900.6,0.52547,0.4849,1.0844,0.8647,0.7043,0.78604,0.59487,0.96978,1.01072,1.55653,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
